Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
TRUZT ORGANIC AND NATURAL PRODUCTS Certified,ORG-2009-002220,Salem,kandan@truzt.in,"51/1A,51/1B,51/4,3/31A,KAMAKAPALAYAM VILLAGE, THALIAVASAL PANCHAYAT, Salem, Tamil Nadu",NPOP,validfrom 12/12/2023,19/10/2024,"Acacia catechu Extract, Acacia catechu Powder, Adhatoda vasica Extract (Vasaka Extract), Adhatoda vasica Powder (Vasaka Powder), Aegle marmelos Extract, Ajwain Seed Oil, Ajwain/Bishops Weed Extract, Alfalfa extract, Alfalfa powder, Aloe vera extract, Aloe Vera Powder, Amaranth seed/ Ram dhana, Amla dried, Amla powder, Amla TBC, Ananthamool Root (Hemidesimus indica) - Extract, Annatto extract, Annatto Powder, Aonla/Amla Extract, Ashwagandha Extract, Ashwagandha Powder, Ashwagandha root, Ashwagandha TBC, Asparagus racemosus Extract, Asparagus racemosus Powder, Bacopa monnieri (Neera Brahmi), Bamboo extract, Banana powder, Barley Grass Powder, Bay leaf powder, Bay leaf oil, Beet root, Beet root Juice Powder, Beet Root powder, Berberis aristata extract/ Daruhaldi, Black Pepper, Black Pepper Extract, Black pepper oil, Black Pepper Powder, Black tea leaves extract, Boerhaavia diffusa Extract, Boerhaavia diffusa Powder, Boswella serrata Extract, Brahmi-Bacopa monnieri- extract, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Brown Flaxseed, Brown Flaxseed Powder, cardamom extract, Cardamom Oil, Cardamom Powder, Cardamom TBC, Carrot, Carrot Juice Powder, Cassia oil, Castor Oil (Edible grade), Celery Oil, Centella asciatica Extract, Centella asciatica Powder, Centella asiatica, Chia, Cinnamon bark, Cinnamon bark extract, Cinnamon bark oil, Cinnamon bark powder, Cinnamon TBC, Cinnamon Zeylanicum Bark, Clitoria ternatea L.(Sankupushpi), Clove leaf oil, Clove oil, Clove powder, Clove TBC, Clove whole, Coconut oil, Coconut powder/dried coconut powder, Coffee Powder, Coleus Forskohlii extract, Coleus root powder, Commiphora mukul Extract, Coriander seed oil, Cumin Extract, Cumin Powder, Cumin whole, Curry leaf oil, Curry leaf oleoresin, Curry Leaf powder, Cyperus rotundus Extract, Daruharidra (Berberis aristata) Powder, Dehydrated Green / Red Chilly Powder, Dehydrated Spinach powder, Dried pepper, Eclipta alba Extract/ bhringraj, Eclipta alba Powder, Embelia ribes (false pepper) extract, Fennel Extract, Fennel Powder, Fennel seed oil, Fennel tea bag cut, Fenugreek, Fenugreek extract, Fenugreek Powder (Methi Powder), Finger millet flour, Flax Seed, Flax Seed oil, Foxtail Millet Flour, Garcinia cambogia powder, Garcinia powder/Extract, Garlic extract, Garlic oil, Garlic Powder, Ginger ExtractZingiber officinalis/, Ginger oil, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Glycyrrhiza glabra-root-dry extract, Glycyrrhiza glabra-root-powder, Glyzerizha glabra (Licorice), Green Cardamom, Green Coffee Extract, Green tea extract, Green tea powder, Guava extracts (Psidium Gauva), Gymnema powder, Gymnema Sylvestre (Leaves), Gymnema sylvestre extract, Hibbiscus Extracts (Hibiscus rosa sinensis), Hibiscus Dried Flower, Hibiscus petal/tea bag cut, Holy basil extract, Kalmegh powder (Andrographis paniculata), Kalmegh(Andrographis penniculata)- extract, Karela/Bittergourd Powder, KODO Millet Flour, Krishna Tulsi TBC-Ocimum basilicum, Lemon grass TBC, Lemon Peel extract, lemon peel powder, Lemongrass powder, Little millet, Manjistha/Rubia cordifolia - Extract, Mentha spicata Extract, Mint oil, Mint Powder, Momordica charantia extract, Moringa dried leaves, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Mucuna pruriens Extract, Mucuna pruriens Powder, Mulethi (Glycorrhiza glabra), Murraya koenigii Extract, Murraya koenigii Powder, Mustard seed extract, Mustard seed powder, Neem extract, Neem leaf powder, Noni (Moringa citrifolia) - Extract, Noni Fruit Powder, Nutmeg oil, Nutmeg Powder, Ocimum sanctum extract, onion oil, Orange peel powder/extract, Papaya extract (C.papaya), Papaya leaves powder, Parsley Extract, Parsley powder, Pearl Millet/Bajra, Peppermint Oil (Mentha piperita), Pippali powder-Piper longum, Plumbago zeylanica Extract, Proso millet, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Quinoa, Rama Tulsi TBC-Ocimum sanctum, Rose oil, Rosemary Oil, Safed Musli - Extract, Safed Musli powder, Sawan/Barnyard Millet, Senna extract, Senna Leaves Powder, Sesame Seed - Extract, Sesbania grandiflora extract, Sesbania grandiflora powder, Shankhaspushpi powder, Sida cordifolia Extract, Spinach dehydrated, Star anise, Stevia/Stevia rebaudiana powder, Sunflower Flour, Sunflower oil: edible grade, Tamarind Powder (Imli), Tapioca (flakes), Terminalia arjuna Extract, Terminalia bellirica powder, Terminalia chebula extract, Terminalia chebula Powder, Terminlia bellirica Extract, Tinospora cordifolia Extract, Tinospora cordifolia Powder, Tribulus terrestris extract, Tribulus terrestris powder, Trikatu extract, Trikatu powder, Triphala - Extract/powder, Triphala Powder, Tulsi leaves dry, Tulsi leaves powder, Turmeric Dried, Turmeric extract, Turmeric oil, Turmeric Powder, Turmeric TBC, Vetivera Zizaniodes (Root), Vetivert powder, Wheatgrass powder",2025-03-30T14:36:42.515495
VAIGAH FARMER PRODUCER COMPANY LIMITED Certified,ORG-2208-002749,Tirunelveli,connect@organiceastern.com,"6/12-8, CHRIST NAGER, ELAYANAINARKULAM ROAD, UTHAYATHOOR, Tirunelveli, Tamil Nadu",NPOP,validfrom 05/09/2023,28/08/2024,"Ajwain, Ajwain Powder, Amla, Amla ???Candy, Amla dried, Amla powder, Asafoetida, Ashwagandha, Ashwagandha Extract, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Ashwagandha TBC, Bacopa Extract, Barley Grass Powder, Barley whole, Barleygrass, Basil extract, Basil seeds, Basil/Tulsi, Bay Leaf, Bay leaf powder, Bay leaves/Tejpatta, Beet root, Beet Root powder, Black cumin, Black Pepper, Black Pepper Powder, Black pepper TBC, Brahmi Powder, Brahmi/Bacopa monnieri Powder, Byadagi chilli, Cardamom, Cardamom Large (Black), Cardamom Powder, Cardamom seed, Cardamom TBC, Cassia, Castor Oil, Chicory, Chicory TBC, Chilli whole, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon bark fresh, Cinnamon TBC, Cinnamon thick bark, Clove powder, Clove TBC, Cloves, Coconut Desiccated, Coconut oil, Coconut powder/dried coconut powder, Coffee Arabica-Cherry, Coffee beans, Coffee Robusta berry, Coffee Robusta Cherry, Coriander, Coriander Powder, Curry Leaf powder, Curry leaf/leaves, Dehydrated Orange Flakes, Dried Clove, Dried Curry leaves, Dried nutmeg shelled, Fenugreek, Fenugreek extract, Flax Seed, Garlic, Garlic Powder, Ginger Fresh, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Green Cardamom, Green Pepper-fresh, Green Tea, Guduchi (Cocculus cordifolous), Gymnema caplets, Gymnema powder, Haritaki powder, Henna Powder, Hibiscus, Hibiscus Dried Flower, Kalonji/nigella, Krishna tulsi (Ocimum sanctum), Krishna Tulsi Powder-Ocimum basilicum, Lemon Grass, Lemon grass TBC, Lemon Grass Tea, Lemongrass, lemongrass dried, Lemongrass powder, Liquorice powder, Liquorice roots, Mace, Mace Powder, Mint Powder, Mint/Mentha/Pudina, Moringa Powder, Moringa Tea, Moringa (M.oleifera), Moringa dried leaves, Moringa leaves, Moringa seed, Moringa seed oil, Natural Honey, Neem leaf extract, Neem leaf powder, Neem powder, Nutmeg (In shell), Nutmeg fresh, Nutmeg Powder, Nutmeg tea bag cut, Nutmeg Whole, Pepper long/Pippali (Piper longum), Quinoa, Rama Tulsi powder-Ocimum sanctum, Rama Tulsi-Ocimum sanctum, Red Chilli (whole), Red Chilli Powder, Senna leaves, Senna Leaves Powder, Shatavari, Shatavari powder, Shatavari Root, Star Anise, Stevia, Stevia leaves-dried, Stevia/Stevia rebaudiana powder, Terminalia bellirica powder, Terminalia bellirica/baheda, Tinospora cordifolia (Guruchi), Tinospora cordifolia Powder, Triphala Capsule, Triphala Powder, Tulsi leaves dry, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Turmeric Dried, Turmeric extract, Turmeric fingers, Turmeric Fresh, Turmeric Powder, Turmeric TBC, Turmeric whole-dried, Turmeric Whole-fresh, Vana Tulsi (Ocimum gratissimum), Vana Tulsi Powder-Ocimum gratissimum, Vanilla Bean, Wheatgrass, Wheatgrass powder, White Pepper, White Pepper powder",2025-03-30T14:36:42.515798
Valanadu Sustainable Agricultural Producer Company Limited Certified,ORG-1608-001398,Nagapattinam,parimala.ciks@gmail.com,"#666, Tennangudi Main Road, Kovilpadhu Post, Nagapattinam, Tamil Nadu",NPOP,validfrom 09/09/2023,08/09/2024,"Idli boiled white rice, Non-Basmati Paddy seed, ORGANIC PARBOILED RICE (BROWN & WHITE), Ponni boiled rice, Ponni raw Rice",2025-03-30T14:36:42.516084
VAMA OIL PRIVATE LIMITED Certified,ORG-1511-001856,Coimbatore,nidhin@indocert.org,"Peedampalli Main Road,PeedamPalli Post,, Coimbatore, Tamil Nadu",NPOP,validfrom 17/04/2024,18/01/2025,"Coconut Desiccated, Coconut powder/dried coconut powder, Virgin coconut oil",2025-03-30T14:36:42.516358
VASHINI EXPORTS Certified,ORG-2009-002061,Coimbatore,info@vashiniexports.com,"B-303, Sriram Vijaya Hyyde Park, Duraisamy layout, Peelamedu,, Coimbatore, Tamil Nadu",NPOP,validfrom 04/12/2023,03/12/2024,"Banana Fresh, Coconut, Coconut (Fresh), Coconut chips, Coconut Desiccated, Coconut Extract, coconut Meat, Coconut milk, Coconut oil, Coconut powder/dried coconut powder, Coconut Water, Frozen Alphonso Mango Dice, Frozen Alphonso Mango Slice, Frozen Red Papaya Dice, Frozen Red Papaya Slice, Frozen Totapuri Mango Dice, Jackfruit, Palm Neera(Borassus flabellifer), Papaya chunks, Pineapple chunks, Pineapple dices, Pineapple Slices, Sugar, Virgin coconut oil, Watermelon",2025-03-30T14:36:44.364101
VEGS WELLNESS Certified,ORG-2304-001029,Coimbatore,vegswellness@gmail.com,"783/1A2, Vadakhu Thottapagudhe,, Coimbatore, Tamil Nadu",NPOP,validfrom 30/06/2023,29/06/2024,"Ajwain, Aloe Vera Powder, Amla dried, Amla powder, Amla TBC, Ananthamool Powder/Sariva Powder(Hemidesimus In.po, Annona muricata L.(Soursoup), Ashwagandha root, Ashwagandha Root Powder, Ashwagandha TBC, Bacopa monnieri (Neera Brahmi), Banana powder, Barley Grass Powder, Barleygrass, Beet root, Beet Root powder, Black cumin, Black Pepper, Black sesame, Brahmi Powder, Cardamom, Carrot, Chamomile (M.chamomile), Chamomile Tea, Clitoria ternatea L.(Sankupushpi), Cocoa powder (without sugar/sweetening matter), Coconut oil, Cumin Seed Oil, Dehydrated Spinach powder, Drumstick, Dry rose petals-Red, Flax Seed, Garcinia cambogia powder, Garlic Dehydrated, Garlic Powder, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger Tea, Gokshura powder-tribulus terrestris, Gotukola TBC-Centella asiatica-, Green Coffee Beans, Green Tea, Guavas Dried, Haritaki/Harad(Terminalia chebula), Indian sarsaparilla, Jamun/Neralae(Syzygium cuminii), Lemon Ginger Tea, Mentha arvensis TBC, Mint Powder, Moringa Tea, Moringa dried leaves, Moringa fresh flower, Moringa Ginger Tea, Moringa green leaves, Moringa leaves, Moringa Lemon Tea, Moringa Oil, Moringa oleifera Leaf powder, Moringa Pterygosperma (Sainjna), Moringa seed, Mustard Oil (Refined), Neem leaf powder, Neem leaves, Oregano leaves, Parsley powder, Peppermint leaf/ tea bag cut, Peppermint powder, Peppermint tea cut, Pomegranate arils, Psyllium husk (isobgul), Quinoa, Red Rose (Rosa centifolia), Rose Petal TBC, Rose petals powder, Rosemary powder, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Sesame Oil/Gingelly Oil, Shajan chal/Moringa olifera, Shatavari powder, Shatavari Root, Spearmint whole leaves, Special Turmeric Powder, Spinach dehydrated, Stevia leaves-dried, Sunflower Seed Oil, Terminalia bellirica/baheda, Trikatu powder, Triphala, Tulsi Cleanse, Tulsi Detox, Tulsi leaves dry, Turmeric Powder, Turmeric whole-dried, Vana tulsi TBC-Ocimum gratissimum, Wheatgrass, Wheatgrass powder",2025-03-30T14:36:44.364449
VSA Foods and Beverages Private Limited Certified,ORG-2307-001619,Dindigul,shiva@vsafoods.com,"SNO.939/2, Nallamanar Kottai Village,, Dindigul, Tamil Nadu",NPOP,validfrom 05/11/2023,04/11/2024,Coconut Water,2025-03-30T14:36:44.364745
WELBECK ESTATE FACTORY Certified,ORG-1604-000571,The Nilgiris,saetea@md3.vsnl.net.in,"Stanes Amalgamated Estates Limited, The Nilgiris, Tamil Nadu",NPOP,validfrom 29/09/2023,28/09/2024,"Eucalyptus oil, Organic Black Tea, Organic Green Tea, Speciality tea ? frost tea",2025-03-30T14:36:44.365032
WESTERN INDIA CASHEW CO (P) LTD Certified,ORG-2307-001627,Kanniyakumari,krishnakumar@wenders.com,"Kesavapuram, Thiruvattar, Kanniyakumari, Tamil Nadu",NPOP,validfrom 14/08/2023,13/08/2024,"Cashew kernel (Shelled broken), Cashew kernel (Shelled but not broken or whole), Cashew kernel (Shelled whole), Cashew Kernel FB, Cashew Kernel FS, Cashew Kernel SB, Cashew Kernel SS, Cashew Kernel SSP, Cashew Kernel SW, cashew kernels (w180), cashew kernels (w210), cashew kernels (w240), cashew kernels (w320), Cashew Kernels LWP, Cashew Kernels SWP, Cashew Kernels Wholes 450",2025-03-30T14:36:44.365294
Wild Ideas LLP Certified,ORG-2108-004494,Tiruvannamalai,wild.ideas@yahoo.com,"No.361, Kananthampoondi Village, Tiruvannamalai, Tamil Nadu",NPOP,validfrom 07/02/2024,25/11/2024,"Ajwain, All spice powder, Asafoetida, Barnyard Millet Flour, Black Pepper, Cardamom, Cashew butter, Cashew Whole, chana Dal, Chilli dried, Cinnamon, coriander seed, Cumin seed, curry powder, Dried Cocoa Beans, Fenugreek, Foxtail Millet, Foxtail Millet Flour, Green Gram (Moong) Bari, Groundnut chutney powder, Groundnut/Peanut, Health mix, Immunity Spice Blend, Jaggery, KODO Millet Flour, Kodo/Kodon Millet, Maize (Corn-Seed Quality), Millet porridge, Mix spices (Dry), Mixed Grain porridge, Mustard - Black, Non-Basmati Rice, Paddy-Sona Masuri, Palmyra sugar, Peanut butter/Arachis butter, Ragi (Finger Millet-seed quality), Rasam powder, Red chilli papad, Rice vadium plain, Roasted Gram/ chana, Sambar Mix/ Sambar Powder, Sawan/Barnyard Millet, Sorghum Grain, spicemix 2, Spreads containing cocoa, Tur/ Toor Dal, Turdal chutney powder, Turmeric Dried, Urad dal-Whole(White), Wheat",2025-03-30T14:36:44.365541
