Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
MANINI ENTERPRISE Certified,ORG-2308-001883,Ahmedabad,info@maninienterprise.com,"17, VRUNDAVAN BUNGLOWS, VRUNDAVAN-7, Ahmedabad, Gujarat",NPOP,validfrom 16/12/2023,15/12/2024,"Ajwain, Ajwain Powder, Aloe Vera, Aloe Vera Juice, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Black Pepper, Cardamom, Cardamom Large (Black), Cardamom Powder, Castor Oil, Chilli whole, Coconut, Coconut oil, Coriander Powder, Coriander seed/whole, Cumin Powder, Cumin whole, Dehydrated garlic powder, Fennel Seed, Fenugreek, Garlic, Garlic Dehydrated, Garlic flakes, Ginger Fresh, Ginger Powder, Groundnut/Peanut, Jaggery liquid, Jaggery powder, Lemon Fresh, Lemon Powder, Lint Cotton, Maize (Corn), Maize fodder, Maize/Corn flour, Moringa Powder, Moringa dried leaves, Moringa oleifera Leaf powder, Mustard, Neem powder, Onion, Onion (Powder), Onion flakes, Onion Fresh/ kanda, Pearl Millet/Bajra, Psyllium seed (isobgul), Raw Cotton, Sesame seeds, Sorghum, Soyabean/Soybean White, Special Turmeric Powder, Turmeric flakes, Turmeric Powder, Turmeric Whole-fresh, Wheat, Wheat (seed quality), Wheat grain, Yellow mustard",2025-03-08T10:24:22.734061
MARUDHAR IMPEX Certified,ORG-2205-001642,Ahmedabad,EXPORT@MARUDHARIMPEX.COM,"BLOCK-N 62 A,B,C,D, SUMEL BUSINESS PARK-5, AMDUPURA, NEAR CHAMUNDA BRIDGE,, Ahmedabad, Gujarat",NPOP,validfrom 01/08/2023,24/07/2024,"Almond oil, Aloe vera extract, Aloe Vera Gel, Aloe Vera Powder, Amaranth Flour, Amaranth seed/ Ram dhana, Amla, Amla dried, Amla oil, Amla powder, Anise oil (aniseed oil), Aonla/Amla Extract, Arjun powder (Terminalia arjuna), Asafoetida powder, Ashoka powder, Ashwagandha Extract, Ashwagandha Powder, Ashwagandha root, Ashwagandha tablets, Ashwagandha TBC, Bacopa caplets, Bacopa monnieri Extract/powder, Bajra flour/ Atta, Barley Grass Powder, Barley whole, Basil oil ( Ocimum basillicum), Basil/Tulsi, Bay Leaf, Bergamot oil, Black cumin, Black Mustard Oil, Black Pepper, Black Pepper Extract, Black pepper oil, Black Pepper Powder, Boswella serrata Extract, Brahmi Powder, Brahmi/Bacopa monnieri, Cardamom Large (Black), Cardamom Oil, Cassia oil, Castor Oil, Centella asciatica Extract, Centella asiatica, Chia, Chilli powder, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon oil, Citronella oil, Clove bud oil, Clove leaf oil, Cloves, Coconut oil, Coriander Powder, coriander seed, Cumin Powder, Cumin seed, Cumin Seed Oil, Curry Leaf powder, Curry leaf/leaves, Dill oil (Sowa Oil), Dill Seed (Aowa), Eclipta alba (Bhrigjraj/Bhringraj), Eclipta alba Powder, Eucalyptus oil, Fennel Powder, Fennel Seed, Fennel seed oil (Saunf Oil), Fenugreek, Fenugreek extract, Fenugreek Powder (Methi Powder), Flax Seed oil, Flaxseed, Frankincense oil, Garcinia powder/Extract, Garlic Oil, Giloy Powder, Ginger ExtractZingiber officinalis/, Ginger oil, Ginger Powder, Ginger TBC, Ginger whole, Gokshura Fruit (Tribulus terrestris), Gokshura powder-tribulus terrestris, Gotukola Powder, Gram Flour/Besan, Green Coffee Extract, Green tea extract, Guduchi (Tinospora Cordifolons), Gymnema extracts, Haritaki powder, Haritaki/Harad(Terminalia chebula), Henna Leaves, Henna Powder, Herbal Tablet, Hibiscus rosasinensis powder, Hibiscus sabdariffa Powder, Indigo Powder, Jasmine oil, Jatamanasi, Kalonji/nigella, Lavender Oil, Lemon grass oil, Lemongrass powder, Liquorice powder, Liquorice roots, Manjistha/Rubia cordifolia Powder, Marjoram sweet oil (Origanum marjorana), Mentha Citrata Oil, Mentha piperata oil (Mentha piperita), Mentha/mint arvensis oil (M.arvensis), Mint Powder, Mint/Mentha/Pudina, Moringa dried leaves, Moringa leaves, Moringa Oil, Moringa oleifera Leaf powder, Moringa seed, Mucuna pruriens Extract, Mucuna pruriens Powder, Neem caplets, Neem leaves, Neem leaves powder, Neem oil, Nutmeg oil, Nutmeg Powder, Nutmeg Whole, onion oil, Oregano, Oregano oil (Origanum vulgare), ORG-ARD-428 BLEND, Palmarosa oil, Patchouli oil, Pepper long/Pippali (Piper longum), Peppermint leaves, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Quinoa, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Rose oil, Rose petals powder, Rose Petals T-Cut, Rosemary Oil, Safed Musli powder, Safed Musli/Chlorophytum borivilianum, Senna extract, Senna leaves, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Senna pods, Sesame Seed - Oil, Shatavari, Shatavari powder, Shikakai powder, Soap Nut/Reetha ( Powder), Sorghum, Sorghum Flour, Spearmint oil, Special Turmeric Powder, Stevia, Stevia/Stevia rebaudiana extract, Stevia/Stevia rebaudiana powder, Tamarind Powder (Imli), Terminalia chebula extract, Tinospora cordifolia (Guruchi), Triphala Powder, Tulsi caplets, Tulsi leaves dry, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Turmeric extract, Turmeric Oil, Turmeric Powder, Turmeric whole-dried, Vetiver Oil, Virgin coconut oil, Wheatgrass powder, White Pepper, White Pepper powder, Ylang ylang oil",2025-03-08T10:24:22.734396
MATANGI COTTON INDUSTRIES Certified,ORG-2311-002810,Amreli,matangicottonindustries@gmail.com,"Dhasa damnagar road at-kanchardi, Amreli, Gujarat",NPOP,validfrom 12/01/2024,11/01/2025,Raw Cotton,2025-03-08T10:24:22.734682
MAYSKY ORGANIC INDIA PRIVATE LIMITED Certified,ORG-2303-000704,Mahesana,operations@mayskyorganic.com.,"S-49,Seven Space Complex,Opp. Kalapi Nagar Society, Mahesana, Gujarat",NPOP,validfrom 13/05/2024,28/03/2025,"Ajwain, Ajwain Powder, Aloe Vera leaves, Aloe Vera Powder, Amaranth Flour, Amaranth seed/ Ram dhana, Amla dried, Amla powder, Arhar dal (Red gram/Pigeon pea), Arrow root powder, Ashwagandha Powder, Ashwagandha root, Barley Grass Powder, Barley whole, Barley- Dehulled, Basil/Tulsi, Basmati rice-brown, Basmati rice-white, Bay Leaf, Beet Root powder, Bengal Gram Whole, Bhoomi Amla Powder, Black Gram Flour, black gram split white, black gram white whole, Black Mustard Seed, Black pepper (MG1), Black Pepper Powder, Brahmi/Bacopa monnieri Powder, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Buck wheat (seed quality), Buckwheat (other than seed), Buckwheat Flour, Cardamom Large (Black), Centella asciatica Powder, Centella asiatica, chana Dal, Chia, Chickpea/Kabuli Chana (garbanzos), Chilli Flakes-bird eye, Chilli whole, Chilli-Bird eye, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon, Cinnamon (Powder), Cinnamon TBC, Clove powder, Cloves, Coconut oil, Coriander Powder, coriander seed, Cowpea, Cumin Powder, Cumin whole, Curry Leaf powder, Curry Leaf TBC, Cyperus rotundus (Nagarmootha), Cyperus rotundus/Musta powder, Dry rose petals-Rose, Eclipta alba (Bhrigjraj/Bhringraj), Eclipta alba Powder, Eucalyptus Citriodora Leaves TBC, Eucalyptus citriodora Powder, Fennel Powder, Fennel/saunf, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Galangal Powder, Galangal roots, Garcinia cambogia powder, Garlic Granules, Garlic Powder, Giloy Powder, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Gokshura powder-tribulus terrestris, Gotukola TBC-Centella asiatica-, Green Gram Flour, Green Gram Whole (Moong Sabut), Green gram/Moong dhuli, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Guduchi (Tinospora Cordifolons), Gymnema, Gymnema powder, Haritaki powder, Hibiscus, Hibiscus petal/tea bag cut, Hibiscus rosasinensis powder, Jamun Seed powder, Jowar flour, Kalmegh powder (Andrographis paniculata), Kalmegh(Andrographis penniculata), Kalonji/nigella, Kodo/Kodon Millet, Krishna Tulsi TBC-Ocimum basilicum, Lemon Grass, Lemon grass root powder, Lemon grass TBC, Lemon peel dried, Lemon Peel TBC, Lemon Powder, Lentil, Liquorice powder, Liquorice roots, Liquorice TBC, Mace, Mace Powder, Maize (Corn), Maize (Corn) Flake, Maize/Corn flour, Malka Whole, Mango Powder/ Aamchur, Manjista TBC, Manjistha/Rubia cordifolia, Manjistha/Rubia cordifolia Powder, Masur/Masoor dhuli, Matki/Moth Bean, Minced Garlic, Minced Ginger, Mix Dal, Moringa leaves, Moringa Oil, Moringa oleifera Leaf powder, moth dal, Mucuna pruriens (Mucuna), Mucuna pruriens Powder, Mustard, Mustard Oil (Refined), mustard Seeds-Yellow, Neem leaves powder, Nutmeg Powder, Nutmeg Whole, Oats (Flakes), Oats (seed/grains), Onion (Powder), Onion flakes, Onion Granules, Onion Minced, Orange Peel, Orange peel powder/extract, Organic saffron Powder, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Peppermint, Pippali powder-Piper longum, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Punarnava powder, quinoa, Ragi (Finger Millet- other than seed), Ragi Flour, Rama Tulsi TBC-Ocimum sanctum, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Lentil, Red onion powder, Rice Sonamasuri Brown, Safed Musli powder, Safed Musli/Chlorophytum borivilianum, Saffron, Shatavari, Shatavari powder, Sorghum, Sorghum Flour, Split Lentil, Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Tamarind concentrate, Tamarind paste, Tamarind Powder (Imli), Terminalia arjuna, Terminalia bellirica powder, Terminalia bellirica/baheda, Triphala Powder, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Turmeric Dried, Turmeric fingers, Turmeric flakes, Turmeric Powder, Turmeric TBC, Urad Dal Split, Urad Whole(black), Vana tulsi TBC-Ocimum gratissimum, Water Melon Seeds, Wheat Maida, Wheat Porridge/Dalia, Wheatgrass powder, White Pepper powder, Yellow Mustard Powder/ ground",2025-03-08T10:24:22.734994
MEDIAA MINDS Certified,ORG-2112-007162,Anand,ishatpayal@gmail.com,"C/O Ishatkumar Bhatt 211-Radha Swami Sumit, Gopi Cinema Road,, Anand, Gujarat",NPOP,validfrom 01/03/2024,31/12/2024,"Ajwain, Almond, Amla powder, Ashwagandha Root Powder, Bay Leaf, Black beans in brine, Black Pepper, Black Pepper Powder, Brown gram/Gram/Chana (Cicer arietinum), Cashew Whole, Chana Masala, Chat masala, Chia, Chicken Masala, Chickpea/Kabuli Chana (garbanzos), Cinnamon, Cinnamon (Powder), Clove powder, Cloves, Coriander, Coriander Powder, Cumin Powder, Cumin whole, Dilli Rajma Masala, Fennel Powder, Fenugreek, Fenugreek Powder (Methi Powder), Flax Seed, Garam Masala, Ginger Powder, Kalonji/nigella, Kasuri methi, Mango Powder/ Aamchur, Masoor Dal, Moong Dal, Moringa oleifera Leaf powder, Mumbai Pau Bhaji Masala, Mustard, Mutton Curry Masala, Nutmeg fresh, Nutmeg Powder, Peshawari Biryani Masala, Pumpkins (Fresh), Raisins/Kismis, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice masala powder, Sambhar Powder, Sunflower seeds: Of seed quality, Tur/ Toor Dal, Turmeric Powder, Urad dal/Split Black gram, Watermelon, Wheatgrass powder, White Sesame/Sesame, Yellow mustard",2025-03-08T10:24:22.735269
Meghdoot Ginning & Pressing Ind Pvt. Ltd. Certified,ORG-2401-000150,Bharuch,meghdootginningpressing@gmail.com,"112/113, B G Trade Centre Panchbatti Station Road,Bharuch Station Road, Bharuch, Gujarat",NPOP,validfrom 26/02/2024,25/02/2025,Raw Cotton,2025-03-08T10:24:22.735513
MEHSANA DISTRICT COOPERATIVE MILK PRODUCERS UNION LTD. Certified,ORG-2206-001788,Mahesana,dkanani@mehsanaunion.coop,"DUDHSAGAR DAIRY,, Mahesana, Gujarat",NPOP,validfrom 18/07/2023,30/06/2024,"AIR DRIED Organic Basil, Ajwain, Ajwain Powder, Almond, Aloe Vera Juice, Aloe Vera leaves powder, Aloe Vera Pickle, Amaranth Flour, Amaranth seed/ Ram dhana, Amaranth/Amaranthus/Thotakura, Amla ???Candy, Amla Juice, Amla powder, Anantmool (Hemidesmus indicus), Apple Jam, Apples (Dry), Arrow root powder, Asafoetida, Ashwagandha, Ashwagandha Powder, Bajra (other than seed), Bajra flour/ Atta, Barley Flour, Barley Grass Powder, Barley Porridge/Dalia, Barley whole, Basmati Paddy, Basmati rice, Basmati rice (dehraduni), Basmati rice-brown, Basmati rice-white, Bay Leaf, Bay leaf powder, Bay Leaf - Extract, Beaten rice, Beet Root powder, Bengal Gram Whole, Bengal Gram(Chana)Flour, Black cumin, Black Cumin Powder, Black Pepper, Black Pepper Powder, Black Sesame/Sesamum, Brahmi/Bacopa monnieri, Broken rice, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Rice, Buckwheat Flour, Buckwheat- Dehulled, Cane Sugar, Cardamom, Cardamom Large (Black), Cardamom Powder, Cardamom seed, Cashew nut (roasted & salted), Cashew nut (roasted), Cashew Whole, Castor Oil (Edible grade), Chamomile (M.chamomile), Chana Black, chana Dal, Chana Flakes/Jor, Chana Masala, Chia, Chilli powder, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon, Cinnamon (Powder), Cloves, Cocoa beans, Coconut, Coconut powder/dried coconut powder, Coriander, Coriander Powder, Corn Daliya/ Corn Porridge, Cowpea, Cowpea Red, Cowpea white dal, CTC Tea, Cumin Powder, Cumin seed, Cumin whole, Dehydrated Potato Flakes, Dried potato chips, Dried Tomato Slices, Dry rose petals-Red, Fennel Extract, Fennel Seed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Flax Seed oil, Flax seed powder, Foxtail Millet, Garam Masala, Garlic chutney, Garlic Pickle, Garlic Powder, Ginger Flakes, Ginger paste, Ginger Powder, Ginger whole (dried), Gram Flour/Besan, Green Cardamom, Green Chilli Pickle, Green Gram Whole (Moong Sabut), Green gram/chana/Moong (Vigna sp.), Green gram/Moong dhuli, Green peas, Green Tea, Groundnut/Peanut, Groundnut/Peanut Oil (Crude), Groundnut/Peanut oil (Edible grade), Haritaki/Harad(Terminalia chebula), Himalayan Multiflower honey, Horse gram (Macrotyloma uniflorum), Indian curry leaves, Indian Organic Basmati Rice, Jaggery cube, Jaggery liquid, Jaggery powder, Jamun juice, Jowar, Jowar flour, Kabuli Chana, Kalonji/nigella, Kasuri methi, Khandasari sugar, KODO Millet Flour, Kodo Millet Popped, Lemon pickle sweet, Lentil dal, Little millet, Mace, Maize (Corn), Maize (Corn) Flake, Maize/ corn porridge (Dalia), Maize/Corn flour, Mango Jams, Mango Pickle, Mango Powder/ Aamchur, Masoor (Lens Culinaris), Masoor Dal, Masoor Flakes, Masur/Masoor dhuli, Matki/Moth Bean, misthans, mithai, namkeens, ready to eat product, Mix Dal, Mix Fruit Jam, Moong Dal, Moong Dal Plain, Moringa Powder, Moth Dhuli, Mulethi (Glycorrhiza glabra), Multi grain Atta, Mustard - Black, Mustard oil (aroma/E. Oil), Mustard Oil (crude), Mustard Seeds-Spice, Mustard small, Natural Honey, Neem leaf powder, Non-Basmati Paddy, Non-Basmati Rice, Nutmeg Powder, Nutmeg Whole, Oat - Dehulled, Oats (Flakes), Onion (Powder), Orange Squash, Oregano Extract, Oregano leaves, Palm Jaggery, Parsley, Pea- Dried, Peach dehydrated, Peanut ?jaggery Chikkies, Peanut Butter Creamy, Peanut Butter Crunchy, Peanut butter/Arachis butter, Pearl Millet/Bajra, Pineapple Jam, Pipali, Pistachios, Poha / Chivda, Poha Flattened Rice, Psyllium husk (isobgul), Pumpkin Seeds, quinoa, Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Lentil, Red Rice, Rice bran, Rice Bran Oil, Rice Flour, Rice Puffed, Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Rice-Sona Masuri, Roasted Almonds, Roasted Brown Flaxseed, Roasted Gram/ chana, Roasted Moong Dal, Roasted wheat, Rose Petals T-Cut, Rosemary, Rusks, Sabji Masala, Saffron, Sattu, Sawan/Barnyard Millet, Sesame ?jaggery Chikkies, Sesame Seed - Oil, Sesame/Sesamum, Sorghum, Sorghum Flour, Soyabean/Soybean Black, Soyabean/Soybean Flour, Soyabean/Soybean White, Soybean Chunk, Soybean Nuggets, Special Turmeric Powder, Spice Mix (Garam Masala), Spice Mix (Tea Masala), Split Green gram/Moong (Vigna sp.), Star Anise, Stevia/Stevia rebaudiana powder, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Sunflower Seed Oil, Sunflower seeds: Of seed quality, Tamarind dry (Imli), Tamarind Powder (Imli), Thymes, Triphala Juice., Triphala Powder, Tulsi Green Tea, Tur/ Toor Dal, Turmeric Dried, Turmeric Powder, Unpolished rice, Urad Dal Split, Urad Dal-Split without Shell, Urad dal-Whole(White), Urad dhuli, Urad Whole(black), Urd papad, Vanilla, Vanilla Powder, Virgin coconut oil, walnut, Water Melon Seeds, Wheat, Wheat Flakes, Wheat flour, Wheat grain, Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, Wheatgrass powder, White Cane Sugar, White Kidney beans/Rajma (Phaseolus vulgaris), White Pepper, White Pepper powder, White Sesame/Sesame, Yellow lentil, Yellow mustard",2025-03-08T10:24:22.735778
MILLENIA GLOBAL PRIVATE LIMITED Certified,ORG-2212-004248,Ahmedabad,milleniaglobal@gmail.com,"303-306, Atlantis Enclave, Opp. Maruti Row House, Memnagar, Ahmedabad, Gujarat",NPOP,validfrom 13/01/2024,04/01/2025,"Ajwain, Ajwain Powder, Aloe Vera, Ashwagandha root, Ashwagandha Root Powder, Black Pepper, Cardamom, Cardamom Large (Black), Cardamom Powder, Castor Oil, Chilli whole, Coconut (Dried), Coconut oil, Coriander Powder, coriander seed, Cumin Powder, Cumin whole, Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated onion powder, Fennel/saunf, Fenugreek, Garlic, Garlic flakes, Ginger Fresh, Ginger Powder, Groundnut/Peanut, Lemon Fresh, Lemon Powder, Maize (Corn), Maize fodder, Maize/Corn flour, Moringa Powder, Moringa leaves, Mustard Seeds, Neem powder, Onion (Powder), Onion flakes, Onion Fresh/ kanda, Pearl Millet/Bajra, Psyllium seed (isobgul), Sesame/Sesamum, Sorghum, Soyabean/Soybean White, Special Turmeric Powder, Tur/ Toor Dal, Turmeric flakes, Turmeric Fresh, Turmeric Powder, Wheat, Wheat (seed quality), Wheat grain, Yellow mustard",2025-03-08T10:24:22.736168
MODI SORTEX Certified,ORG-2210-003843,Patan,Narayana.Swamy@itc.in,"Khali Char Rasta Siddhpur, Patan, Gujarat",NPOP,validfrom 10/01/2024,16/11/2024,"Ajwain, Black cumin, Black Pepper, Brown mustard, Celery Seed, Chilli whole (dry), Coriander Powder, Coriander seed/whole, Cumin seed, Cumin whole, Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated Ginger Powder, Dehydrated onion powder, Fennel Powder, Fennel Seed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Garlic, Garlic flakes, Ginger powder steam sterilized, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Mustard, Mustard - Black, Onion flakes, Turmeric ground steam sterilized, Yellow mustard",2025-03-08T10:24:22.736472
MOTHER NUTRI FOODS PRIVATE LIMITED Certified,ORG-2112-006885,Bhavnagar,CHINTANTHAKAR@MOTHERNUTRIFOODS.COM,"SURVEY NO. 276/1, Mahuva-Bhavnagar Road,, Bhavnagar, Gujarat",NPOP,validfrom 24/02/2024,02/02/2025,"Groundnut/Peanut, groundnut/peanut roasted, Peanut paste",2025-03-08T10:24:22.736788
Moya Foods Private Limited Certified,ORG-2206-001794,Gandhinagar,info@moyafoods.in,"Moya Foods Private Limited,44, Shreenath Industrial Estate ., Gandhinagar, Gujarat",NPOP,validfrom 10/06/2023,09/06/2024,"Ajwain, Bay Leaf, Black Mustard Oil, Black Pepper, Cardamom Large (Black), Cassia, Cinnamon, Cloves, Coconut oil, Coriander, Dehydrated Green / Red Chilly Powder, Fennel Seed, Fenugreek Seed (Methi Seed), Garam Masala, Green Cardamom (Bulk), Groundnut/Peanut oil (Edible grade), Kalonji/nigella, Mace, Mustard Seeds, Nutmeg fresh, Olive oil, Poppy seeds, Sesame Oil/Gingelly Oil, Sesame/Sesamum, Star anise, Sunflower oil: edible grade, Water Melon Seeds, White Pepper, Yellow mustard",2025-03-08T10:24:24.678667
MURTUZA FOOD INGREDIENTS LLP Certified,ORG-2311-002733,Bhavnagar,certification.murtuzafood@gmail.com,"Plot No.2, Survey no. 274, Otha, Mahuva-Bhavnagar Highway, Bhavnagar, Gujarat",NPOP,validfrom 08/11/2023,07/11/2024,"Onion, Onion (Powder), Onion flakes",2025-03-08T10:24:24.678973
MURTUZA FOODS PRIVATE LIMITED Certified,ORG-2205-001490,Bhavnagar,tracedesk@gmail.com,"NEAR GIDC ESTATE, UMANIYAWADAR,, Bhavnagar, Gujarat",NPOP,validfrom 06/10/2023,18/08/2024,"Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated Onion, Dehydrated onion powder, Dehydrated Pink/Red Onion Flakes, Garlic, Garlic Granules, Minced Garlic, Onion, Onion Chopped, Onion Granules, Onion Minced",2025-03-08T10:24:24.679248
NARMADA COTTON INDUSTRIES Certified,ORG-2401-000112,Amreli,narmadacottonindustries2023@gmail.com,"SURVEY NO. 167 PAIKI 1, TAL LATHI, Amreli, Gujarat",NPOP,validfrom 09/03/2024,08/03/2025,Raw Cotton,2025-03-08T10:24:24.679524
National Cooperative Organics Limited. Certified,ORG-2310-002615,Anand,"satyendra.verma@motherdairy.com,Pyaraka.Pani@motherdairy.com","FIRST FLOOR OFFICE BUILDING -II,, Anand, Gujarat",NPOP,validfrom 27/10/2023,26/10/2024,"Arhar dal (Red gram/Pigeon pea), Basmati rice, Black Mustard Seed, Brown mustard, chana Dal, Chickpea/Kabuli Chana (garbanzos), Chitra Kidney beans/Rajma (Phaseolus vulgaris), Coriander Powder, Cumin whole, Gram Flour/Besan, Green gram split yellow/Moong dal-yellow, Green gram/Moong dhuli, Jaggery powder, Jowar flour, Kabuli Chana, Khandasari sugar, Masoor (Lens Culinaris), Masoor Dal, Natural Honey, Non-Basmati Rice, Poha / Chivda, Poha Flattened Rice, Red Chilli Powder, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Turmeric Powder, Urad Dal Split, Wheat flour, Wheat Porridge/Dalia",2025-03-08T10:24:24.679803
